Probeset	"Mix A (0% tumor, 0% noise)"	"Mix B (0% tumor, 0% noise)"	"Mix C (0% tumor, 0% noise)"	"Mix D (0% tumor, 0% noise)"	"Mix A (30% tumor, 0% noise)"	"Mix B (30% tumor, 0% noise)"	"Mix C (30% tumor, 0% noise)"	"Mix D (30% tumor, 0% noise)"	"Mix A (60% tumor, 0% noise)"	"Mix B (60% tumor, 0% noise)"	"Mix C (60% tumor, 0% noise)"	"Mix D (60% tumor, 0% noise)"	"Mix A (90% tumor, 0% noise)"	"Mix B (90% tumor, 0% noise)"	"Mix C (90% tumor, 0% noise)"	"Mix D (90% tumor, 0% noise)"	"Mix A (0% tumor, 30% noise)"	"Mix B (0% tumor, 30% noise)"	"Mix C (0% tumor, 30% noise)"	"Mix D (0% tumor, 30% noise)"	"Mix A (30% tumor, 30% noise)"	"Mix B (30% tumor, 30% noise)"	"Mix C (30% tumor, 30% noise)"	"Mix D (30% tumor, 30% noise)"	"Mix A (60% tumor, 30% noise)"	"Mix B (60% tumor, 30% noise)"	"Mix C (60% tumor, 30% noise)"	"Mix D (60% tumor, 30% noise)"	"Mix A (90% tumor, 30% noise)"	"Mix B (90% tumor, 30% noise)"	"Mix C (90% tumor, 30% noise)"	"Mix D (90% tumor, 30% noise)"	"Mix A (0% tumor, 60% noise)"	"Mix B (0% tumor, 60% noise)"	"Mix C (0% tumor, 60% noise)"	"Mix D (0% tumor, 60% noise)"	"Mix A (30% tumor, 60% noise)"	"Mix B (30% tumor, 60% noise)"	"Mix C (30% tumor, 60% noise)"	"Mix D (30% tumor, 60% noise)"	"Mix A (60% tumor, 60% noise)"	"Mix B (60% tumor, 60% noise)"	"Mix C (60% tumor, 60% noise)"	"Mix D (60% tumor, 60% noise)"	"Mix A (90% tumor, 60% noise)"	"Mix B (90% tumor, 60% noise)"	"Mix C (90% tumor, 60% noise)"	"Mix D (90% tumor, 60% noise)"	"Mix A (0% tumor, 90% noise)"	"Mix B (0% tumor, 90% noise)"	"Mix C (0% tumor, 90% noise)"	"Mix D (0% tumor, 90% noise)"	"Mix A (30% tumor, 90% noise)"	"Mix B (30% tumor, 90% noise)"	"Mix C (30% tumor, 90% noise)"	"Mix D (30% tumor, 90% noise)"	"Mix A (60% tumor, 90% noise)"	"Mix B (60% tumor, 90% noise)"	"Mix C (60% tumor, 90% noise)"	"Mix D (60% tumor, 90% noise)"	"Mix A (90% tumor, 90% noise)"	"Mix B (90% tumor, 90% noise)"	"Mix C (90% tumor, 90% noise)"	"Mix D (90% tumor, 90% noise)"
214669_x_at	15415.23252	19290.09585	12687.17529	18415.25893	10816.0612	13528.46553	8906.421141	12916.07969	6216.889887	7766.835219	5125.666994	7416.900452	1617.718571	2005.204904	1344.912848	1917.721212	15427.20372	19291.09752	12937.26235	18414.29047	10815.10925	13527.87817	8905.647727	12920.59009	6215.926432	7766.242555	5132.42675	7416.081824	1618.212073	2012.672144	1344.412509	1925.277209	16478.62295	19289.10335	12686.18734	18425.91638	10815.06311	13530.57877	8911.208802	12915.51837	6230.082923	7767.152169	5124.667492	7417.068446	1638.39753	2095.985979	1640.298373	1920.281022	15414.23654	19289.11074	12816.76979	18414.27575	10815.85035	14183.67909	8905.421141	12954.60233	6215.891098	7765.835565	5124.709364	499350.3836	1739.247729	2035.479133	1349.752297	2734.126341
214920_at	1442.953516	913.0536267	1529.251618	1488.556307	1015.400274	644.4703517	1075.808945	1047.322228	587.8470322	375.8870766	622.366273	606.0881487	160.2937904	107.3038015	168.9236006	164.8540695	1447.01105	934.4509262	1533.155531	1490.69691	1014.512156	644.1589113	1074.86853	1047.999305	588.4332561	376.23253	624.7743594	614.5589154	159.3342253	106.8195785	168.9704012	165.5095992	1447.319302	914.0811519	2168.026892	1489.074355	1018.02678	643.4748821	1110.502405	1046.322327	586.8579839	374.9805738	621.5372769	606.7452843	159.5697967	108.1828434	167.9260754	164.0160592	1449.155941	916.8574756	1528.251624	2788.369848	43970.4684	643.4704035	1094.058827	1046.326827	598.0138142	155844.5272	621.3664522	605.1168842	29012805.35	108.5742014	167.923604	163.9180392
215051_x_at	3696.908111	1096.457816	1935.398212	1902.571023	2591.046648	770.7314413	1357.989719	1335.010686	1485.185185	445.0050671	780.5812257	767.4503499	379.3237224	119.2786928	203.1727325	199.8900135	3695.957962	1106.043765	1936.897311	1902.552666	2593.22087	769.9331411	1357.048137	1335.081431	1484.717065	453.1464617	802.6650625	766.9555216	378.3779503	118.8397235	203.0609904	199.0543874	3696.867047	1096.879568	1935.090205	1901.702026	2590.047177	17378.52553	1372.250794	1334.012727	1486.959603	444.1612209	780.2878169	766.4563178	378.4034557	160.1247279	203.917988	198.9305943	3695.914976	1103.708308	1934.510282	1901.574506	2705.036088	769.751712	1357.046399	1375.732008	1634.490334	444.0068281	779.7863439	1323.743301	4482.556813	178.1639793	202.1738285	198.890205
215176_x_at	1158.154342	744.6011071	1617.451328	1250.447812	813.4557342	523.9684696	1134.963624	878.0611627	468.7571261	303.3358321	652.4759203	505.6745139	124.0585181	82.70319456	169.9882166	133.287865	1161.150956	743.6179171	1616.598251	1249.756123	815.9927413	567.9925804	1133.980723	877.0940267	473.4805483	302.8222287	652.7892573	641.7269837	132.7350482	81.85007175	170.0050243	133.0318783	1157.173951	752.2947403	1838.68352	1249.447818	812.5659185	522.9935766	1133.963647	877.1906994	681.0207329	310.9044011	672.8066828	505.2024381	144.0817147	2817.229179	170.2605768	132.5066956	1157.290823	743.6011146	1616.793334	1249.448795	814.9378538	583.8695474	1134.255146	877.0611651	1024.683567	308.8108178	2245.78752	504.6745218	123.8827465	81.82850599	169.1459783	161.344607
215294_s_at	92.17868072	7.012364272	4.242238722	6.936796315	913.3379028	853.7214813	851.7823934	853.6685837	1734.497125	1700.430598	1699.322548	1700.400371	2555.656347	2547.139715	2546.862703	2547.132159	93.40873525	6.185784603	3.458698779	12.88414331	913.0413042	852.8387318	850.8101388	853.3298145	1735.838789	1700.057647	1699.20487	1699.886052	2554.663683	2548.300861	2551.401673	2547.180823	96.1823973	711.2803984	3.242253655	5.938058042	912.7930064	852.7522345	850.7886861	852.7173036	1733.899779	1699.609264	1698.417617	1702.869487	2651.617744	2552.899238	2556.856708	2603.259218	91.17876666	6.090567139	3.245424259	6.004376586	912.3379084	1260.239689	853.4712091	918.7941592	1734.057818	40222.70632	1698.326888	161766.9405	2677.964245	2546.274371	2545.923619	2546.150873
215443_at	82.22089923	5.886614725	5.741327249	7.718248442	58.89318151	5.459182353	5.35748112	6.741325955	35.56546378	5.03174998	4.97363499	5.764403467	12.23774606	4.604317608	4.58978886	4.78748098	83.31890998	7.171750007	20.41671045	6.72205534	107.6838895	5.081486576	10.93970727	327.2883858	35.13423068	4.152808975	4.968517466	5.312089169	11.33383143	4.124810978	42.07144879	3.789160967	85.56845353	21.79517974	4.743445295	6.73914878	1261.360806	5.123342244	6.567594015	5.922816904	768.7998453	5794.465033	155.8291925	956.5399063	48.26393442	3.604760343	21.71495983	6.892673292	81.29122757	4.886638045	4435324.177	6.718267333	57.94031744	5.114352419	10086342.82	5.747492553	41.92097925	9.634241791	4.047119413	4.76831058	324213.5785	3.643960603	5049.017941	9.726140412
215733_x_at	25.18539895	491.2643621	1118.06054	371.9351	20.97395087	347.2292251	785.9865497	263.6987416	16.76250279	203.1940881	453.9125592	155.4623832	12.55105471	59.15895103	121.8385688	47.22602482	25.10928469	490.3505531	1134.02917	372.363197	20.22797527	351.9318376	785.831811	263.0838358	17.07040612	209.1890719	453.1732236	154.6444304	63.20525101	58.25828309	120.8562407	46.34919934	3166768.775	405607.1849	1117.0638	374.7731327	42.13138255	346.2292546	1504.952957	311.9642714	15.76261474	202.5622133	455.9836828	154.4625585	11.57949386	58871.3946	121.294972	49.2326193	34.59297345	493.7537834	18142.5591	370.9638054	535.3012087	348.9218168	785.0871361	262.6987461	15.7632188	226.1371883	452.9126411	162.3744044	12.52289858	58.15903128	138.7992536	47.27648567
215784_at	125.410685	45.08925494	44.16590658	16.63151985	105.7790356	49.5540345	48.90769065	29.63361994	86.14738611	54.01881407	53.64947472	42.63572003	66.51573664	58.48359363	58.39125879	55.63782012	125.0361426	45.67638697	44.25174531	16.2871262	105.5166319	48.57147345	48.04813658	354.1042164	85.16884978	55.67941843	53.76784642	42.21254516	65.68464068	65.4940089	68.61273931	56.00137982	126.5617835	2093.072747	43.46035816	16.2455528	104.9109408	96555.99772	48.89669573	29.93984964	85.15324443	53.66102628	53.94515587	41.67571853	77.41906513	6431.346865	467.6585325	61.24220552	635.386018	44.29460862	43.20236732	15.63152508	963.6514417	48.60835327	1142489271	28.89713557	2689795.798	53.02312888	52.64982395	47.58617016	307.7356033	59.04648304	62.44157831	14374.1426
215990_s_at	339.9237302	630.0085274	324.1560854	369.6574329	589.763858	792.8232161	578.7265067	610.5774499	839.6039859	955.6379048	833.296928	851.497467	1089.444114	1118.452593	1087.867349	1092.417484	340.6969271	633.0144947	323.2770424	370.5369118	638.0459039	792.7042711	577.7842616	610.0741658	923.4547318	954.6533087	832.4998661	861.5650501	1100.033604	1120.540889	1086.924399	1091.95161	339.8986743	629.8392564	848.198152	375.0101081	592.121623	791.8238401	801.4165469	628.5744072	838.6189229	1257.591892	832.2991058	4238.601289	1090.280749	1117.454979	54636.95242	1137.131589	1986.612648	629.0090174	323.5738985	370.5222656	600.6708915	791.82385	17260.96562	610.7221347	70112.58009	954.654715	832.3755254	916.113892	1233.187278	1117.464017	1086.943501	641386.5266
216015_s_at	371.3889249	121.0021128	288.0578477	257.7448987	266.0931572	90.82238875	207.7614032	186.5423389	160.7973895	60.64266464	127.4649586	115.339779	55.50162175	30.46294054	47.16851403	44.13721913	370.4417243	120.9580612	287.0938056	257.8739299	268.5075711	89.84095246	229.2938097	343.6607077	160.4815692	60.13307556	339.8977011	192.9875102	54.69646959	36.5796628	46.23090212	47.28817355	370.4138386	120.4417547	337.2871655	256.7676793	10562.92609	313.108602	210.1652587	190.6236335	1753.290073	59.65742368	126.4968801	114.8107614	2202.638986	220.6472378	57.56576166	44.62767108	370.408557	120.002481	287.2199851	256.7505935	333.5508253	91.68789397	207.4640426	185.5423455	159.7994489	121.2365794	1905.214302	28904.58598	25486.05979	43.81185683	46.9744856	43.14604727
216191_s_at	133.7457286	287.8211068	376.2696571	274.9269617	107.1470312	214.9997959	276.9137811	205.9738943	80.54833371	142.178485	177.5579051	137.0208269	53.94963625	69.35717406	78.20202909	68.06775956	134.9466105	288.4405003	377.5563332	274.1827878	106.3125289	214.1362096	276.4380585	205.097779	86.49408367	1265.097329	218.3442256	136.2842577	53.13501013	70.02887534	79.34930472	67.25472523	135.6820145	286.8211179	376.0077688	274.7566818	154.3129565	225.4029066	288.5939101	205.0049527	79.57182123	208.217161	178.252388	140.2829134	53.92408787	105.7476363	77.20449626	3367.46613	132.7462055	867.1100197	375.2697113	327.5956862	115.525421	214.3654265	2077252.603	204.97398	518.7625878	141.4136424	192.7316891	185.5192064	53.08630625	75.01820597	77.202041	67.15240896
216370_s_at	10534.51039	3019.621793	710.293712	256.727256	7379.48196	2119.059942	502.5302848	185.0337656	4224.453529	1218.49809	294.7668576	113.3402752	1069.425098	317.9362385	87.00343038	41.64678478	10548.75904	3025.194413	709.372614	257.9663585	7385.181365	2121.303676	502.2123882	188.3506098	4227.432448	1256.134568	293.8615367	112.8679706	1080.207976	318.257753	86.33100711	40.98808504	10534.07199	3018.874051	709.429518	398.804149	7378.48779	52862.98099	508.5312536	243.0895542	4223.453681	1218.974098	293.7848026	112.3682149	1068.637208	316.9362534	86.08169812	42.13640726	10576.57793	3053.397745	962.0521727	255.7311264	7378.653203	2118.107982	501.5302867	267.735479	4223.622796	1235.540518	355.2938906	112.4383554	1068.4251	317.2623233	86.00343045	40.66989644
216401_x_at	264.7236181	340.3949254	399.5602373	135.2917066	187.8107363	240.7806514	282.1963698	97.20839825	110.8978545	141.1663774	164.8325022	59.1250899	33.98497271	41.55210343	47.46863462	21.04178155	264.155129	340.3607393	398.597083	202.0054313	187.2181264	240.2820653	281.2121312	96.25727904	115.8570538	337.0414187	164.209807	189.6173876	44.31863777	46.83428336	46.89672184	20.04511857	264.404033	343.8915672	402.8961928	143.1871588	186.8438618	239.7809381	281.3169248	97.31277852	117.8982654	2376.888488	166.3789039	58.61157752	32.99628135	114.551343	46.46885564	20.04217916	670.2265874	339.3949529	399.777966	200452.8489	186.8167251	371569.5448	14077052.36	284.8310589	198.0883938	183.682906	163.8325033	6798.476887	1528091284	40.57046746	51.34384908	539850.4598
216541_x_at	149.5769918	218.4721236	53.40799154	105.4268483	117.9761546	166.2027469	50.6578544	87.07105412	86.37531737	113.9333701	47.90771726	68.71525996	54.77448015	61.66399334	45.15758013	50.3594658	151.0944613	265.7852583	55.97280429	156.6553658	129.5726179	181.6369054	50.06410944	128.6199433	89.13601312	113.4931784	60.09839709	67.76235362	53.7840797	60.70300911	44.94898704	50.40603498	176.457825	217.4833097	150.0801635	2951.458202	117.7149926	165.2028421	49.65796643	86.31210972	86.37768887	114.2890059	46.93990165	2328.004558	54.79226442	60.6777485	44.15767842	49.5911374	3564.859431	250.8341454	52.40813947	105.1397221	854.7435337	165.3857877	49.6609897	86.40979648	273.2778044	323.6449394	63247.66601	67.71526019	53.77658015	100.3724697	56.73587383	9652.73377
216576_x_at	582.4271564	1324.516829	1425.512917	1215.87733	414.7294252	934.1921961	1004.889457	858.1445467	247.0316939	543.8675631	584.2659981	500.4117634	79.33396272	153.54293	163.6425388	142.6789801	586.1318307	1323.991825	1425.597536	1214.975745	414.2232941	943.7683496	1004.265454	871.4947155	246.1791973	544.1729586	583.4117362	501.350402	79.6311775	153.1301451	164.1524998	148.0062069	629.039826	1323.52233	1424.525033	1296.639874	426.1699283	7239.362943	1004.74108	857.3420744	246.7545491	597.8028303	637.5208392	533.274871	78.37773535	152.5434455	206.4995574	4253.653224	585.3982057	1326.53186	5162.781855	413558.269	413.737204	942.3732686	1004.01107	5209.947526	246.6053926	8072.910257	587.0433407	602.4247622	78.38123217	152.5453092	162.7319566	145.6295795
216667_at	1439.44754	809.8882167	1346.300375	1798.54375	1011.955378	571.2638517	946.7523628	1263.322725	584.4632158	332.6394866	547.2043501	728.1017001	156.9710538	94.01512155	147.6563374	192.8806749	1439.242214	812.0253751	1401.333463	2111.680255	1012.744605	570.3948788	945.957484	1347.602204	601.6728694	343.2664564	552.2242285	732.9394821	157.0717352	99.79637962	153.9594091	202.6059273	1438.464214	826.922721	1417.926179	1797.543801	1011.573497	571.1346671	947.944019	1486.076974	584.8216073	331.9949346	668.3859632	761.5463844	156.0865117	141.9596032	146.8071878	316.7608531	1458.91247	98554.41586	1345.300476	1797.543752	1011.593903	1666.081917	955.5951846	1262.337287	583.4656885	331.7045802	546.5759062	738.0063904	785925.8304	94.24592504	146.6563375	1375.833909
216834_at	447.2350254	1243.656948	518.144309	663.7264727	320.7041171	878.1994628	370.3406157	472.2481303	194.1732089	512.7419778	222.5369223	280.7697878	67.64230065	147.2844929	74.73322901	89.29144538	449.4826052	1243.025136	518.9134128	669.5011752	325.6303234	1095.949216	377.5898209	474.0369534	194.0918154	511.8615493	231.8296608	284.5023933	68.06252158	153.4746382	193.681385	88.38106546	448.594166	5846.660672	561.6037706	662.7264947	320.2981635	880.1712173	426.9285509	484.7876342	193.2238513	513.3112011	2406.26163	279.7813878	66.64240601	146.2899805	73.7527892	88.29358554	446.2409857	2160.960209	517.1447345	10718.15555	319.7261503	1356.917569	375.4240195	471.4801534	193.2303509	511.7421669	228.1319471	285.4869614	66.64232323	146.3536373	216.8929717	88.29204422
216905_s_at	1115.908008	680.4661845	803.0205917	966.1673893	988.760733	683.9514563	769.7395413	883.9422997	861.6134576	687.4367281	736.458491	801.71721	734.4661823	690.9219999	703.1774406	719.4921204	1120.45761	679.6146672	802.2259344	966.277593	987.8600752	683.0857482	823.8813402	883.6573613	869.5205845	694.6858471	750.3490143	800.7192022	733.5140743	690.5114475	702.2500576	721.1183375	1118.693532	679.9530169	804.3237175	978.7778558	987.7613845	683.0765119	780.0357666	887.7899979	861.6613194	700.7709555	743.5963645	800.9623111	733.466207	702.8360853	805.735118	725.838938	1117.318013	679.7965777	802.1011541	2089.894963	2174.647742	682.9514832	768.7409088	1536.774101	878.75587	1192274.979	736.0449983	801.1772256	781.9638387	637978.5325	702.1774536	721.2834795
216925_s_at	487.7959014	76.7042149	49.15642219	130.5645115	347.2943372	59.53015665	40.24670175	97.23236427	206.792773	42.3560984	31.33698132	63.90021704	66.2912088	25.18204015	22.42726088	30.56806981	495.1007707	103.7689385	48.71742188	129.6354392	347.1333607	84.8818077	39.333613	96.25687938	206.328559	41.60086766	31.90705169	65.51722097	76.13374396	24.40228798	239.0197551	29.68258366	486.8243591	75.78367638	48.27610278	130.0309268	346.3182879	59.76131776	39.2629246	199.1844014	207.2709609	196.1620279	56.90390323	76.4392236	69.48006556	50.14602679	8751.734104	1839.350638	486.795959	75.71781829	130.096232	232.8673894	512.001336	684.8081453	39.24670522	96.23268229	205.8332445	41.35851933	32.83910501	64.37236797	76.98593433	25.03029346	21.4280584	29.57209398
216950_s_at	2457.193865	1155.406279	2122.111859	2395.037761	1723.726923	812.4756127	1489.169519	1680.21765	990.259981	469.5449464	856.2271783	965.3975394	256.7930388	126.6142802	223.2848382	250.5774284	2465.636859	1155.097551	2121.481805	2394.29022	1723.330458	811.5778547	1490.921554	1679.467498	989.8728047	468.5626417	904.5005268	1038.792226	256.0520952	125.735452	319.6800811	252.0950814	2456.19827	1155.37561	2435.132748	2394.039186	1745.418212	849.9155663	1673.151561	2449.579978	1127.957036	469.2510625	889.8644532	1632.296828	280.1490854	125.8407798	231473.8963	249.5919559	2456.232994	1154.406739	2123.74318	5580331.005	1722.727444	3611.995139	1488.17735	1679.513719	1016.013113	468.8737126	1414.933276	964.4120663	255.8168005	127.5254883	222.3452011	270.3310181
217078_s_at	102.1934038	339.0981809	480.3269688	268.4628417	83.11453479	248.9478788	347.8080303	199.5031413	64.03566578	158.7975766	215.2890918	130.5434409	44.95679677	68.64727448	82.77015326	61.58374055	102.5293187	338.842269	552.5985588	268.9440957	82.31384896	258.4835356	513.5652761	209.1383857	63.16107631	169.3171701	214.7872581	130.5767717	44.24874621	68.61543634	81.88048826	63.00161176	101.1935396	12525.01146	479.3272176	273.230098	98.84999302	247.9561371	348.9853343	674.4736205	63.03570367	158.4574199	217.196681	186.0933091	43.98834834	67.84228377	82.50063942	62.16577068	26875.71812	338.0982194	87698.00838	267.4642473	82.12259407	247.9505395	346.9488966	198.6009179	2126.087015	157.7976003	214.2894094	129.563265	24237.76836	67.64740057	82.53511928	61.12403352
217147_s_at	390.1957629	195.5794152	95.7406258	54.87340834	273.8537346	137.6222912	67.73513863	39.12808641	157.5117063	79.66516723	39.72965146	23.38276448	41.169678	21.70804324	11.72416429	7.637442547	389.2650464	209.5696563	105.9333603	76.36193878	274.5755714	136.7029346	68.72510973	38.14538949	158.9014955	79.89509313	39.82260354	33.90283176	42.11167492	25.07390189	2439.32635	8.81781156	471.8218031	198.7924829	95.51149242	53.87650469	272.9110349	136.6336306	67.1084495	42.08859963	247.9249327	78.69622329	52.66822357	29.4918119	40.22542257	6670.981987	10.91733423	8.456982175	389.2279443	194.5797831	327552.1731	10128.66757	283.8671141	136.6223899	13825.57234	263.8503491	156.548687	78.75027046	38.72968053	22.62612138	40.1703582	177.1157517	11.70420854	46.05481401
217281_x_at	260.0663271	199.424466	215.3112977	323.9801986	185.8657941	143.4164914	154.5372736	230.6055042	111.6652611	87.40851671	93.7632494	137.2308098	37.46472817	31.40054206	32.98922523	43.85611533	259.5537877	199.0411425	214.8050623	325.6082014	189.7193891	143.6456744	158.5381586	255.5057258	111.8390898	86.44682777	113.5708867	137.3673587	45.87009603	60.74248617	38.87833352	365.4253058	259.0710723	198.4833158	215.4013736	323.5505142	191.4693296	142.4471006	182.4674004	265.6600888	164.8677346	573.3993989	93.47055044	138.7590161	36.48658444	33.46223798	32.03424564	42.86237796	994.7841983	198.436696	214.4480158	323.0094905	184.927304	142.6260452	154.2114866	229.6061943	131.2884043	89.18304587	92.79856194	136.2322599	2995767.122	30.57197598	32.06152526	47.86149438
217339_x_at	139.8654098	526.288677	893.0422799	678.5241423	103.3928481	373.8891352	630.6166572	480.4539609	66.92028649	221.4895934	368.1910345	282.3837795	30.44772483	69.09005155	105.7654118	84.31359808	143.8492726	525.383064	895.8380132	677.5375363	108.5941538	372.9441116	660.914119	506.8881035	67.34504685	221.1549958	379.2811392	281.9160246	34.12968408	68.77347213	111.8153597	111.0737145	138.8706619	528.111661	930.5839483	677.5315136	112.2848672	375.2719657	630.0267046	479.4585566	66.07423215	221.0441629	367.1910432	288.4985029	31.38309446	99.3132483	105.1661979	86.26014634	1475.576771	525.5272223	919.4465583	680.6483553	102.552441	3171.200586	687.8575476	479.5138335	66.0109521	880981.9045	367.1910351	282.2125729	30.72425373	72.74324667	105.6974199	93.06833549
217489_s_at	563.8962294	306.9850605	563.9764853	481.9597242	400.1102694	220.2724512	400.1664485	342.7547157	236.3243093	133.5598418	236.3564117	203.5497072	72.53834928	46.84723239	72.54637487	64.34469876	563.0802845	306.3599212	772.3420778	480.9898704	399.1282085	236.9895674	407.2778808	388.3131021	235.3472275	132.62442	235.8905411	202.6195264	73.49490596	46.00210052	71.7324656	63.63636046	562.897556	472.2604626	563.0736107	7195.324797	399.1103439	219.2740254	417.5892751	341.80728	444.2025909	132.5603687	235.842818	217065.5103	74.80405882	45.84801988	71.5483174	63.36965891	562.8962299	789.8453781	562.9764867	487.3855024	399.4009567	219.8926122	401.5289462	421.8000642	235.3243697	132.5665396	235.3634658	234.5969274	71.53835043	45.89375261	71.56876838	63.34469877
217728_at	6142.097953	2355.266574	6090.860168	5317.474897	11756.98537	9106.2034	11721.11892	11179.74923	17371.87278	15857.14023	17351.37766	17042.02356	22986.76019	22608.07705	22981.63641	22904.29789	6142.656819	2360.663859	6097.528752	5318.104103	11760.52103	9105.510773	11720.15929	11179.38577	17370.9377	15856.21423	17360.46284	17042.67232	22986.72903	22607.74141	22981.24685	22967.14563	6152.190989	2425.413515	6633.43939	5316.560374	11756.23762	11811.40099	14363.89035	11178.77507	17370.87469	15863.31056	17350.37828	17041.26525	22985.76023	22609.56068	23044.3901	22908.44432	6141.097956	2365.559913	6089.860606	6209.295134	11755.9873	24912447.5	11723.4523	11184.48655	36832.39863	262431.5776	17350.38206	17280.25524	22985.84635	22607.07711	22980.63642	22903.49521
217762_s_at	1503.169372	781.1826165	1376.031498	1513.64169	1778.911156	1273.520427	1689.914644	1786.241778	2054.652939	1765.858237	2003.79779	2058.841867	2330.394723	2258.196048	2317.680936	2331.441955	1505.155627	793.4563312	1375.109983	1690.070223	1777.921198	1274.907131	1689.135435	1786.141914	2054.041134	1765.486064	2003.133527	2058.651753	2334.391208	2257.672211	2316.711201	2330.542913	1511.214713	1035.973058	1375.034494	1513.254835	1777.913101	1272.954171	1688.948062	1785.264367	16473.21289	1764.858816	2002.938475	2058.470311	2332.599982	2257.196856	2316.705964	3760.331547	1502.181169	788.9430381	1421.874734	1512.658754	87979178422	1272.526405	1316621.507	1785.24178	2053.653022	1892.512778	2003.054881	2057.84196	2329.398939	2257.196061	2316.681257	2426.657338
